id,prime_id,student_id,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40
8050,30,2013,4,4,1,2,1,4,3,1,1,3,5,4,5,1,4,3,4,3,3,2,3,4,5,5,5,1,5,2,3,5,4,4,4,5,3,3,3,3,3,3
8051,31,2013,1,1,1,4,1,4,1,5,2,4,5,2,5,3,4,1,4,5,5,3,3,2,3,2,4,3,1,1,4,5,4,1,4,4,4,4,4,1,4,3
8052,32,2013,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
8053,29,2014,4,3,1,4,3,4,1,3,2,5,1,5,4,2,1,5,5,4,1,4,4,1,5,3,3,1,2,3,1,1,4,4,3,4,2,1,1,1,3,2
8054,30,2014,4,2,1,3,1,2,3,2,1,3,5,4,1,1,1,5,3,3,2,5,4,1,5,2,5,4,5,1,2,1,3,3,3,3,3,3,3,3,3,3
8055,31,2014,2,1,1,2,4,3,1,5,4,5,4,2,4,3,3,3,1,5,5,3,3,2,3,2,4,3,1,2,5,5,2,2,2,2,2,2,5,2,4,3
8056,32,2014,2,1,4,3,2,1,1,4,3,4,3,3,4,1,4,3,1,3,4,2,3,2,4,3,1,,,,,,,,,,,,,,,
8057,29,2015,4,3,3,4,3,4,2,5,2,5,2,2,4,2,1,5,1,4,1,4,2,1,2,3,3,4,2,5,4,3,5,5,5,5,5,5,5,5,5,5
8058,30,2015,4,2,1,4,1,2,3,1,1,3,5,4,2,5,4,5,4,3,2,2,3,3,5,2,5,4,4,1,3,1,3,3,3,3,3,3,3,4,3,3
8059,31,2015,2,1,1,1,4,3,3,5,2,5,3,2,4,3,1,1,4,5,5,3,5,2,3,3,4,4,1,4,2,3,3,3,3,3,1,3,3,3,3,3
8060,32,2015,2,2,2,4,1,1,3,4,4,2,3,3,3,3,3,3,4,2,4,3,1,2,3,2,1,,,,,,,,,,,,,,,
8061,29,2016,4,1,3,4,4,1,2,5,1,3,2,2,4,2,1,5,5,4,1,4,4,1,2,3,5,4,2,3,4,4,1,3,3,4,4,1,1,1,5,2
8062,30,2016,4,2,1,2,1,4,3,2,1,3,1,2,2,4,3,4,5,2,3,3,3,1,2,1,2,4,4,2,5,5,4,5,4,5,3,4,3,2,3,3
8063,31,2016,2,2,1,2,1,3,1,4,2,2,5,2,2,4,2,2,4,5,5,3,4,5,3,2,4,3,1,4,5,5,2,1,2,4,4,5,4,2,4,4
8064,32,2016,2,1,2,3,2,1,2,4,4,2,3,3,1,1,3,3,1,2,4,3,1,2,3,3,1,,,,,,,,,,,,,,,
8065,29,2017,4,3,3,4,3,1,2,5,4,3,2,2,4,2,5,4,2,4,1,4,4,1,2,3,3,4,1,3,1,4,4,4,3,4,4,1,1,1,3,2
8066,30,2017,4,4,1,2,1,2,3,2,1,1,5,1,4,4,4,5,4,2,3,2,3,3,5,1,5,4,3,1,3,4,4,5,3,2,3,2,4,3,2,2
8067,31,2017,2,1,2,3,4,3,1,1,2,4,5,2,5,4,3,1,4,5,5,3,5,3,3,3,4,3,1,2,2,5,4,3,3,4,2,4,5,1,4,1
8068,32,2017,3,1,2,2,2,1,3,4,4,2,3,4,4,1,2,3,4,2,4,3,1,2,3,2,1,,,,,,,,,,,,,,,
8069,29,2018,4,3,3,4,2,4,5,5,5,5,2,2,2,2,1,4,1,4,3,4,3,1,5,1,3,1,1,3,4,1,1,3,1,4,4,1,2,1,5,5
8070,30,2018,4,2,1,5,1,4,3,1,1,4,5,3,2,2,4,3,4,1,5,5,3,3,4,2,5,4,4,2,5,4,2,1,5,5,3,3,3,2,1,3
8071,31,2018,2,1,1,1,5,5,1,4,1,4,4,2,5,1,3,3,4,4,4,3,2,2,3,4,4,3,1,2,4,4,1,4,2,4,1,3,5,1,1,1
8072,32,2018,2,2,3,3,4,1,1,4,4,2,3,4,4,3,3,3,1,2,4,4,3,4,4,1,3,,,,,,,,,,,,,,,
8073,29,2019,4,3,3,4,3,4,3,1,5,2,2,2,4,2,1,5,3,4,1,4,4,1,5,2,5,1,2,3,4,4,5,5,3,5,4,1,3,3,5,2
8074,30,2019,4,1,1,2,1,2,3,1,1,3,5,4,4,4,5,5,2,5,4,4,3,1,5,2,5,2,5,3,3,4,2,3,3,0,3,3,3,3,3,3
8075,31,2019,2,2,5,5,4,3,1,2,4,5,5,2,2,2,2,2,3,5,5,3,5,2,3,2,4,3,1,2,4,3,2,1,2,2,1,4,4,1,1,1
8076,32,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8077,29,2020,4,3,1,4,4,4,1,5,2,4,2,2,4,2,1,2,1,4,3,4,4,1,3,3,3,4,2,3,4,4,1,5,3,4,4,4,1,1,5,2
8078,30,2020,4,2,1,1,1,2,3,5,1,5,5,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,4,3,1,3,3,4,3,2,1,1
8079,31,2020,2,1,2,5,4,3,1,1,1,2,1,2,0,1,4,1,4,5,5,3,3,2,3,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8080,32,2020,2,1,3,2,4,1,1,4,3,2,3,3,2,3,3,2,4,2,4,4,3,4,3,4,3,,,,,,,,,,,,,,,
8081,29,2021,4,3,3,4,1,1,1,5,4,5,4,4,4,2,1,5,1,4,3,4,3,1,2,3,5,2,3,3,4,1,2,2,2,2,3,3,1,2,5,2
8082,30,2021,4,2,1,1,2,4,3,2,5,3,5,2,4,4,4,5,4,3,2,2,3,3,4,2,2,4,4,3,2,1,4,5,5,5,3,1,3,2,5,4
8083,31,2021,2,1,2,1,3,3,1,1,2,4,5,2,4,4,5,5,5,5,5,3,3,2,3,2,4,3,1,2,3,3,2,4,2,4,1,5,5,2,4,1
8084,32,2021,2,4,2,2,4,1,3,4,4,2,3,3,4,3,4,3,1,2,4,3,3,2,3,2,3,,,,,,,,,,,,,,,
8085,29,2022,4,3,3,4,3,4,2,5,5,1,2,5,4,1,1,2,1,4,1,4,4,1,1,1,4,3,2,3,4,1,5,5,3,5,4,1,3,1,3,2
8086,30,2022,4,2,1,2,2,4,3,2,4,1,5,4,2,2,4,5,4,5,3,5,3,3,4,2,1,1,5,2,3,1,3,3,5,5,3,4,3,2,5,3
8087,31,2022,2,5,2,3,3,4,1,4,1,3,3,3,3,1,3,3,1,5,5,3,3,2,3,3,4,3,1,2,4,5,5,3,2,5,4,3,4,1,4,1
8088,32,2022,2,1,1,3,1,4,1,4,4,3,3,4,3,2,3,3,1,2,4,1,3,1,3,2,2,,,,,,,,,,,,,,,
8089,29,2023,4,4,1,4,1,1,1,5,4,2,2,3,4,2,1,5,1,4,2,4,4,1,1,3,5,2,2,3,4,4,4,2,3,4,4,1,1,3,5,5
8090,30,2023,4,1,1,2,1,2,3,1,1,1,5,4,2,3,1,5,4,5,3,2,3,1,2,2,2,3,5,5,3,1,2,3,4,4,3,3,3,3,3,3
8091,31,2023,5,1,5,2,4,3,1,4,2,3,4,4,4,3,4,4,4,5,5,3,3,2,3,2,4,3,1,2,4,5,4,3,4,4,4,4,4,1,1,1
8092,32,2023,3,1,2,4,1,1,2,2,4,1,3,4,4,3,3,3,1,2,4,3,1,2,4,2,3,,,,,,,,,,,,,,,
8093,29,2024,4,3,4,4,3,4,2,5,1,3,4,2,4,2,1,5,3,4,1,4,2,1,2,2,5,2,5,3,1,4,4,4,5,4,4,1,1,1,5,2
8094,30,2024,4,2,1,2,2,2,3,1,1,3,5,4,2,4,4,5,4,2,5,2,3,3,5,2,5,4,5,2,4,1,4,4,1,3,3,4,3,2,2,4
8095,31,2024,1,4,2,5,4,3,1,5,4,3,3,2,5,3,3,3,3,3,5,5,5,2,3,3,4,3,1,3,4,3,4,2,4,4,2,3,3,1,1,3
8096,32,2024,3,1,2,1,1,1,1,4,4,2,3,4,3,1,4,3,1,2,4,3,1,2,4,2,1,,,,,,,,,,,,,,,
8097,29,2025,4,3,3,4,3,4,2,5,3,5,2,2,4,1,1,4,5,4,1,4,4,1,5,1,5,4,2,1,4,1,3,3,3,4,4,3,4,1,5,2
8098,30,2025,4,2,2,2,2,2,3,4,1,2,5,1,2,4,5,5,5,2,3,2,3,3,5,2,2,3,2,2,3,1,4,3,2,3,3,4,4,3,2,4
8099,31,2025,2,2,1,2,4,3,1,2,4,3,4,2,2,4,2,3,4,5,5,3,3,5,3,3,4,3,1,2,2,4,4,1,2,3,4,4,4,1,4,5
8100,32,2025,3,4,2,4,2,2,3,4,4,1,3,4,2,1,3,2,1,2,4,3,4,3,3,3,2,,,,,,,,,,,,,,,
8101,29,2026,4,3,1,4,3,1,1,5,4,4,2,2,4,2,1,3,1,4,1,4,4,1,5,1,5,4,5,3,4,4,4,3,5,4,4,4,3,1,5,2
8102,30,2026,4,2,1,2,1,2,4,1,1,3,5,5,2,4,4,3,1,5,3,2,3,3,3,2,5,3,4,3,5,5,2,3,5,5,3,3,3,2,1,2
8103,31,2026,2,2,1,1,2,3,2,5,4,5,3,2,3,5,1,3,4,3,5,3,5,2,3,3,4,3,1,2,4,5,5,3,1,4,4,4,5,1,3,3
8104,32,2026,2,4,3,3,4,3,1,2,4,2,4,1,4,3,4,2,2,1,4,3,1,4,3,2,2,,,,,,,,,,,,,,,
8105,29,2027,4,3,4,4,3,1,1,3,5,5,2,2,4,1,1,2,1,4,1,4,3,1,2,1,3,3,2,3,4,4,5,5,1,4,4,1,2,5,2,5
8106,30,2027,4,2,1,2,1,2,3,2,1,3,5,4,1,3,1,5,4,2,2,2,3,3,5,1,2,2,2,2,3,1,4,3,4,4,2,5,2,5,5,5
8107,31,2027,2,3,1,2,4,4,2,1,5,1,3,3,3,3,3,4,4,5,5,3,3,2,3,3,4,3,2,1,2,2,4,5,3,3,4,1,5,1,4,3
8108,32,2027,3,1,4,3,3,1,1,4,4,2,3,4,4,3,3,3,1,2,4,3,1,2,4,2,1,,,,,,,,,,,,,,,
8109,29,2028,4,3,1,1,3,4,1,5,3,2,4,5,4,2,5,5,1,4,3,4,4,3,5,3,5,2,2,3,4,5,5,2,3,4,4,1,2,2,5,2
8110,30,2028,4,4,1,5,1,2,5,2,4,3,5,4,2,2,4,5,4,2,3,2,3,3,5,2,5,5,5,3,2,5,5,4,5,3,3,3,3,3,1,3
8111,31,2028,1,2,1,2,3,2,1,3,2,5,3,2,5,3,4,2,4,3,5,1,5,2,3,3,3,3,1,2,3,4,3,1,2,3,4,2,1,1,4,4
8112,32,2028,2,2,2,3,2,1,3,2,4,2,3,3,3,3,4,3,1,2,4,2,4,2,3,2,2,,,,,,,,,,,,,,,
8113,29,2029,4,5,3,4,3,3,4,2,5,3,4,2,4,2,1,4,1,4,1,4,4,1,2,3,5,4,2,4,4,4,4,4,3,4,4,1,4,5,4,4
8114,30,2029,4,2,1,2,1,4,5,2,1,3,5,4,4,4,4,3,4,2,4,5,3,1,4,4,2,1,5,4,4,1,4,4,4,4,3,4,2,4,4,4
8115,31,2029,2,1,1,2,2,3,1,0,2,3,4,2,2,3,4,4,5,3,5,3,5,2,3,4,4,2,1,2,4,4,4,1,4,4,4,4,5,1,4,2
8116,32,2029,3,4,2,1,2,1,4,2,4,2,3,4,3,1,4,4,2,2,3,3,4,2,3,2,1,,,,,,,,,,,,,,,
8117,29,2030,4,4,3,4,3,1,3,3,5,1,3,3,4,2,5,5,1,4,1,4,4,1,2,3,3,2,2,3,4,1,3,3,5,3,4,1,2,1,3,2
8118,30,2030,4,2,1,2,1,2,3,1,2,3,5,1,2,3,5,5,4,3,3,1,5,1,2,0,2,3,5,2,4,4,5,5,1,3,1,2,3,2,1,3
8119,31,2030,3,1,2,2,1,3,1,5,4,3,4,2,4,1,4,4,4,3,5,3,5,2,3,2,4,3,1,1,4,5,4,5,3,4,4,4,1,1,4,3
8120,32,2030,2,4,2,4,3,4,3,4,4,2,3,4,3,4,3,3,1,2,4,3,4,2,3,2,1,,,,,,,,,,,,,,,
8121,29,2031,4,3,1,4,1,4,3,5,2,2,2,4,4,2,1,5,1,4,1,4,4,1,2,1,3,2,2,2,4,1,2,3,3,4,4,1,1,1,5,4
8122,30,2031,4,2,1,2,1,4,3,2,5,3,5,2,2,2,5,34,4,3,1,1,4,3,5,1,1,4,5,2,3,4,4,3,4,2,3,3,3,1,1,1
8123,31,2031,1,2,1,2,1,3,1,5,4,3,5,2,5,1,1,1,4,4,5,5,1,1,2,3,4,3,1,2,4,1,2,3,5,3,3,1,4,1,4,1
8124,32,2031,2,1,2,4,3,1,2,4,4,2,3,4,4,3,4,3,1,2,4,3,1,2,4,2,4,,,,,,,,,,,,,,,
8125,29,2032,4,3,3,4,3,1,1,2,2,5,2,3,4,2,1,3,2,4,2,3,4,1,2,3,4,3,1,3,4,3,1,3,3,3,1,1,5,1,3,2
8126,30,2032,4,2,1,2,1,4,3,2,1,3,5,5,2,2,4,5,4,3,3,2,3,2,5,1,3,3,4,2,3,2,1,2,1,4,3,3,3,2,2,3
8127,31,2032,3,5,3,2,4,4,1,3,5,5,3,2,2,2,5,4,4,3,5,3,4,5,3,2,3,3,3,2,4,5,3,3,3,4,1,4,5,3,4,1
8128,32,2032,2,3,3,1,2,4,1,2,1,2,3,4,3,1,3,4,3,3,4,3,3,1,3,2,1,,,,,,,,,,,,,,,
8129,29,2033,4,3,4,1,2,4,2,3,1,5,2,3,4,2,1,5,2,4,4,4,4,1,3,1,4,1,2,2,1,4,4,2,4,4,4,4,1,1,5,2
8130,30,2033,4,2,1,2,1,2,3,2,1,3,5,4,1,3,4,5,4,2,3,2,3,1,5,2,2,4,2,5,3,5,4,5,4,4,3,4,3,5,1,5
8131,31,2033,2,1,1,2,1,4,2,5,2,3,1,2,5,2,3,5,4,4,5,3,2,2,3,2,4,4,2,2,5,5,4,1,5,4,2,2,3,1,4,3
8132,32,2033,2,2,2,3,1,2,1,4,4,2,3,4,4,2,1,3,1,2,4,3,1,1,4,2,1,,,,,,,,,,,,,,,
8133,29,2034,4,4,4,4,3,4,2,3,4,3,2,1,4,3,2,5,5,4,1,4,4,1,5,3,3,1,2,2,4,1,4,5,3,4,4,1,1,3,5,2
8134,30,2034,1,1,1,2,2,4,3,2,1,3,5,4,4,4,4,3,4,2,5,5,3,3,1,1,5,4,5,4,2,1,4,5,5,5,3,1,3,2,5,4
8135,31,2034,3,1,1,4,4,3,1,5,2,4,5,2,2,4,3,3,4,5,5,3,3,2,3,3,4,4,1,1,2,5,4,5,5,2,4,4,5,1,4,4
8136,32,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8137,29,2035,4,4,3,1,3,5,2,2,4,3,4,2,3,2,1,5,1,4,1,4,2,1,3,2,5,4,2,3,4,5,1,2,3,5,4,1,3,1,4,5
8138,30,2035,4,2,1,4,5,3,3,1,1,3,5,3,2,5,5,3,4,5,3,2,3,4,5,2,5,4,4,3,3,1,3,3,1,5,4,2,1,3,4,4
8139,31,2035,1,2,1,5,3,3,1,4,5,3,4,2,5,3,4,2,4,5,5,2,4,5,3,2,4,3,1,2,4,4,3,5,2,2,4,3,3,1,4,5
8140,32,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8141,29,2036,4,3,3,4,4,1,3,3,5,5,2,2,4,2,1,5,1,5,1,4,4,1,5,1,5,3,2,3,4,1,1,3,3,4,2,1,3,1,5,2
8142,30,2036,4,2,2,2,1,2,3,2,1,3,5,4,5,2,4,5,4,2,5,2,3,3,5,2,5,3,2,2,3,1,2,5,1,5,3,4,3,2,1,3
8143,31,2036,2,1,1,3,4,3,1,3,3,3,5,2,2,1,3,3,4,5,5,3,3,2,3,5,4,3,1,2,4,5,5,2,2,5,5,5,5,1,4,5
8144,32,2036,2,1,2,4,1,1,3,4,4,2,3,4,4,1,1,3,1,1,4,3,1,1,4,2,4,,,,,,,,,,,,,,,
8145,29,2037,4,3,3,4,1,4,2,3,5,4,4,2,4,2,1,1,1,4,1,4,5,1,1,3,5,3,3,4,4,4,4,4,3,4,4,1,3,1,5,2
8146,30,2037,4,4,1,2,2,1,3,1,1,3,5,4,2,3,1,4,4,5,4,5,3,1,5,4,3,3,4,4,2,4,3,5,5,5,3,3,2,2,3,2
8147,31,2037,2,1,1,3,1,3,1,4,4,4,3,5,1,3,2,2,1,5,5,3,3,2,3,4,4,4,2,4,1,1,3,1,3,5,4,4,4,1,4,1
8148,32,2037,2,1,2,4,4,1,3,1,4,2,3,4,4,3,2,3,1,2,4,3,1,1,3,3,1,,,,,,,,,,,,,,,
8149,29,2038,4,3,3,4,1,5,5,3,1,2,2,2,4,1,5,1,5,4,1,3,2,1,2,1,5,3,3,5,4,4,2,5,5,2,4,1,1,1,2,2
8150,30,2038,4,2,1,3,1,1,3,2,1,3,4,4,2,2,4,4,4,3,3,2,2,1,5,1,4,4,5,2,3,1,3,4,2,5,3,4,3,5,5,4
8151,31,2038,1,2,5,1,0,3,1,2,5,4,5,2,4,1,4,2,4,5,5,3,3,2,3,2,4,3,1,2,4,2,2,1,2,2,0,4,2,3,4,3
8152,32,2038,3,1,3,3,1,1,3,1,4,1,3,4,3,3,1,3,1,2,4,3,2,1,3,2,1,,,,,,,,,,,,,,,
8153,29,2039,4,3,4,2,3,1,2,5,4,5,2,3,2,2,1,5,5,4,2,4,4,1,5,1,5,1,2,3,4,4,3,3,3,4,1,4,1,1,5,2
8154,30,2039,4,2,1,2,2,4,3,2,2,3,4,2,5,2,5,5,4,3,3,5,3,3,4,2,3,2,5,3,3,5,2,1,3,2,3,3,2,4,1,3
8155,31,2039,2,1,1,2,4,2,1,3,2,3,5,2,4,5,4,3,4,1,5,3,3,5,3,3,4,3,1,2,4,3,3,1,5,3,4,5,3,1,4,3
8156,32,2039,2,1,4,1,4,4,3,4,3,2,3,4,4,1,1,3,1,2,4,3,1,2,3,3,4,,,,,,,,,,,,,,,
8157,29,2040,4,3,4,4,5,4,3,5,5,5,5,3,4,2,1,5,3,3,2,4,4,1,2,3,5,5,2,5,4,1,5,5,5,5,4,1,2,5,5,2
8158,30,2040,4,3,1,2,1,4,3,1,1,3,4,4,2,1,4,5,2,2,5,2,3,3,5,2,5,3,4,1,3,2,4,5,1,5,3,3,3,3,5,4
8159,31,2040,2,1,1,2,4,2,2,4,2,4,4,4,4,4,3,4,4,4,5,3,3,2,3,3,4,3,1,4,5,5,4,4,5,4,4,4,4,4,4,1
8160,32,2040,2,1,2,3,1,1,4,4,4,2,3,4,3,3,3,3,1,2,4,3,1,2,3,2,1,,,,,,,,,,,,,,,
8161,29,2041,4,3,4,4,5,1,2,5,5,4,2,5,4,2,5,5,1,4,1,4,3,1,3,3,5,1,1,2,4,3,3,3,5,4,4,1,4,1,3,2
8162,30,2041,4,2,1,2,1,4,3,3,1,2,5,1,3,3,3,5,4,2,4,5,3,3,4,4,5,3,5,3,3,5,4,5,4,4,3,3,3,3,1,3
8163,31,2041,1,2,1,2,4,3,1,5,4,3,4,2,5,4,4,1,4,5,5,3,5,5,3,3,4,3,1,2,5,5,4,1,5,5,5,5,5,2,4,1
8164,32,2041,2,1,2,4,3,4,3,4,4,2,3,4,4,3,3,3,1,2,4,3,2,2,3,2,1,,,,,,,,,,,,,,,
8165,29,2042,4,4,3,2,3,4,1,5,5,0,2,2,4,2,5,5,5,4,1,4,4,1,5,2,1,2,3,1,1,0,0,2,3,4,2,1,3,3,0,0
8166,30,2042,4,2,1,2,1,2,3,1,5,2,1,5,0,0,4,3,4,3,0,5,4,3,5,2,5,5,3,2,3,1,0,0,1,2,2,5,3,3,0,4
8167,31,2042,2,1,1,1,4,3,1,5,2,0,0,2,5,0,4,1,4,5,5,3,3,5,3,2,4,2,1,2,4,4,0,3,0,5,0,5,5,1,4,3
8168,32,2042,2,4,2,4,2,1,3,4,4,2,3,4,4,3,3,3,2,2,4,4,1,2,3,3,1,,,,,,,,,,,,,,,
8169,29,2043,4,3,3,4,3,1,5,5,4,3,2,3,4,2,1,4,1,2,4,4,4,1,1,1,5,4,2,3,1,4,5,2,3,3,4,1,1,1,5,5
8170,30,2043,4,2,1,2,1,2,3,2,1,3,4,4,3,3,1,3,4,5,3,1,3,3,1,1,4,3,5,3,3,1,4,3,1,3,2,4,3,2,3,3
8171,31,2043,1,1,5,2,1,5,2,3,2,3,4,2,2,3,3,3,4,5,5,1,4,3,3,3,4,3,1,2,4,3,3,4,2,3,3,3,2,1,4,3
8172,32,2043,2,3,3,4,1,2,3,4,3,2,3,1,4,2,4,3,1,4,4,2,3,3,3,2,3,,,,,,,,,,,,,,,
8173,29,2044,4,3,4,4,1,4,3,3,3,3,5,3,4,1,1,5,4,2,4,4,4,1,2,1,3,4,2,3,4,4,3,3,5,3,4,4,2,2,5,2
8174,30,2044,4,2,1,2,1,4,3,2,1,3,5,3,3,3,3,4,4,3,3,2,3,3,5,2,5,2,5,3,3,3,3,3,5,5,5,4,3,2,5,3
8175,31,2044,2,1,1,1,4,2,1,5,4,3,3,2,3,3,3,3,4,5,5,3,5,2,3,1,4,3,1,1,4,5,3,2,3,5,3,3,1,3,4,3
8176,32,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8177,29,2045,4,5,3,4,3,1,2,3,2,4,2,2,4,2,1,5,1,2,1,4,4,1,1,1,3,4,2,1,1,5,4,2,3,4,4,1,4,1,5,2
8178,30,2045,4,2,1,2,2,2,3,1,1,1,5,5,4,2,3,5,4,4,4,2,3,3,5,5,4,4,4,2,2,5,3,5,4,3,2,1,1,3,3,3
8179,31,2045,2,1,3,5,4,3,2,3,3,4,3,2,4,4,4,2,4,5,3,5,5,3,3,3,4,3,1,2,5,3,5,3,2,5,2,2,2,1,4,1
8180,32,2045,2,4,2,3,2,1,1,2,4,2,3,3,4,1,1,3,1,2,4,3,1,3,2,3,3,,,,,,,,,,,,,,,
8181,29,2046,4,3,1,1,2,3,1,3,5,2,4,2,4,1,1,5,1,4,1,4,4,1,2,3,5,4,2,2,1,1,2,3,3,4,4,2,1,4,3,2
8182,30,2046,4,2,1,2,1,3,3,1,1,3,5,1,3,4,4,5,4,2,5,2,3,1,3,1,5,1,5,2,3,1,5,4,1,3,3,3,3,1,2,3
8183,31,2046,2,1,1,1,1,3,4,5,4,3,4,1,4,4,1,2,1,5,5,2,3,5,3,2,4,3,1,2,5,5,3,1,5,5,4,2,1,1,3,3
8184,32,2046,3,4,2,3,4,1,3,2,2,2,4,3,3,3,1,1,1,3,4,3,3,1,3,2,3,,,,,,,,,,,,,,,
8185,29,2047,4,3,1,4,2,4,1,5,5,4,1,2,4,2,1,2,5,4,1,3,4,1,2,3,5,4,5,3,4,5,4,4,3,3,4,1,4,3,3,4
8186,30,2047,4,2,1,4,1,5,3,2,1,1,5,5,2,2,4,5,3,4,3,2,3,1,2,2,5,2,5,3,3,3,5,5,1,5,2,3,2,5,3,3
8187,31,2047,1,5,5,2,3,3,1,4,2,5,5,2,3,2,3,3,4,4,5,3,3,5,3,3,4,3,1,3,3,4,3,3,2,3,4,3,3,3,4,3
8188,32,2047,3,4,4,3,3,3,3,4,3,1,4,3,3,3,4,1,3,1,4,3,1,4,1,2,1,,,,,,,,,,,,,,,
8189,29,2048,4,3,1,4,1,1,2,5,1,5,2,2,4,2,1,5,2,4,1,4,3,1,2,3,3,4,2,3,1,4,1,2,3,4,4,3,1,2,2,2
8190,30,2048,5,2,1,2,2,2,3,1,1,1,5,4,2,2,4,5,4,5,4,5,3,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8191,31,2048,2,2,5,2,4,3,1,5,4,4,5,2,4,3,4,2,4,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8192,32,2048,2,1,2,4,2,1,1,4,4,2,3,3,3,2,1,2,1,1,4,3,1,4,3,3,1,,,,,,,,,,,,,,,
8193,29,2049,4,3,1,4,3,4,3,3,5,4,2,1,2,1,1,5,1,4,4,3,4,1,2,3,3,4,2,3,4,2,5,5,5,5,5,5,5,5,5,5
8194,30,2049,4,4,5,2,1,4,5,2,1,3,5,1,2,2,3,4,4,2,3,5,3,3,4,2,5,1,5,2,3,4,3,3,3,3,3,3,3,3,3,3
8195,31,2049,2,2,5,3,4,3,1,5,4,2,4,2,5,5,4,1,4,5,5,3,3,2,3,2,4,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1
8196,32,2049,2,1,4,4,2,1,2,2,3,2,3,4,1,1,3,3,1,2,4,3,4,1,3,4,2,,,,,,,,,,,,,,,
8197,29,2050,4,3,1,4,3,1,2,3,1,3,2,3,3,2,1,3,2,2,2,4,4,5,5,2,3,4,5,3,1,1,2,3,5,4,4,1,3,1,5,2
8198,30,2050,4,3,1,1,1,1,4,2,2,3,5,4,2,2,4,5,2,2,2,2,3,3,5,2,5,1,5,1,2,1,4,5,5,4,3,2,3,2,1,4
8199,31,2050,3,3,5,2,1,3,5,3,1,3,4,4,4,1,1,2,4,4,5,3,3,2,3,2,4,3,4,2,5,5,2,4,2,4,1,4,5,1,4,1
8200,32,2050,2,1,4,3,2,1,3,3,4,2,3,3,3,1,2,3,1,1,4,3,1,2,3,2,4,,,,,,,,,,,,,,,
8201,29,2051,4,4,4,2,1,2,2,5,4,4,2,2,4,2,3,5,1,4,1,4,1,1,2,3,3,5,3,3,4,4,3,3,5,4,4,1,1,4,4,2
8202,30,2051,4,5,1,5,1,2,5,1,1,3,5,5,5,5,5,5,3,2,5,5,3,1,5,2,5,2,5,2,2,4,3,3,1,5,3,4,3,1,1,5
8203,31,2051,2,3,2,5,5,3,1,5,0,4,2,2,2,4,3,4,4,3,5,2,1,2,3,2,4,3,1,2,2,4,2,3,2,3,1,4,5,1,4,2
8204,32,2051,2,1,3,3,2,3,1,4,4,4,3,4,4,3,4,3,1,2,4,3,1,4,4,3,1,,,,,,,,,,,,,,,
8205,29,2052,4,3,3,4,1,4,2,3,2,5,2,3,3,2,1,5,5,4,2,4,3,1,2,1,5,4,3,5,5,5,5,5,5,5,5,4,1,5,5,5
8206,30,2052,4,2,1,2,1,2,3,3,1,3,5,3,2,2,2,5,3,3,4,5,3,3,1,2,5,1,4,0,2,4,2,2,2,2,2,2,2,2,2,2
8207,31,2052,1,4,1,2,4,3,1,5,3,5,5,2,5,5,4,2,4,5,5,5,3,2,3,0,4,3,1,2,4,5,3,5,5,5,5,5,5,1,5,5
8208,32,2052,2,2,2,2,2,2,3,4,4,4,3,3,4,1,1,3,4,1,3,3,3,2,1,2,2,,,,,,,,,,,,,,,
8209,29,2053,4,3,3,4,1,4,2,5,4,2,2,3,4,2,1,5,1,4,1,4,3,1,5,4,3,4,2,3,1,2,1,1,3,1,4,4,3,1,5,2
8210,30,2053,4,2,1,3,1,4,3,2,1,3,5,5,2,1,4,3,4,3,3,2,3,3,0,1,0,0,5,3,2,4,3,5,3,1,5,4,3,2,15,5
8211,31,2053,2,1,5,4,4,3,1,1,4,4,5,2,2,4,3,3,2,5,3,3,4,5,3,2,4,5,5,2,2,3,4,5,5,0,2,2,0,1,4,4
8212,32,2053,3,4,2,3,1,1,1,4,4,2,4,4,4,3,1,3,1,2,4,3,3,2,4,2,3,,,,,,,,,,,,,,,
8213,29,2054,4,3,3,4,3,4,1,5,2,3,5,3,4,2,1,3,1,4,1,4,3,1,5,3,2,3,1,3,1,1,3,5,3,4,4,1,1,2,3,2
